LineId,LogId,Node,Component,State,Time,Flag,Content,template,template_num
1498,2586170,Interconnect-1N03,switch_module,error,1074236447,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1499,2586186,Interconnect-1N03,switch_module,error,1074236525,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1500,2586431,Interconnect-0N03,switch_module,error,1074237429,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1501,2587495,Interconnect-0N00,switch_module,error,1074241888,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1502,2588164,Interconnect-1N02,switch_module,error,1074242677,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1503,2588737,Interconnect-0N03,switch_module,error,1074243063,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1504,2588743,Interconnect-0N03,switch_module,error,1074243064,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1505,2590123,Interconnect-1N00,switch_module,error,1074261819,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1506,2594227,Interconnect-1N01,switch_module,error,1074272896,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1507,2595676,Interconnect-1N01,switch_module,error,1074288628,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1508,2597017,Interconnect-1N00,switch_module,error,1074290313,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1509,2597376,Interconnect-1N00,switch_module,error,1074290438,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1510,2597537,Interconnect-0N01,switch_module,error,1074290483,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1511,2597642,Interconnect-0N02,switch_module,error,1074290511,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1512,2597772,Interconnect-1N02,switch_module,error,1074290544,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1513,2599314,Interconnect-1N01,switch_module,error,1074297487,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1514,2600221,Interconnect-0N02,switch_module,error,1074297871,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1515,2615716,Interconnect-1N01,switch_module,error,1074900640,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1516,2615428,Interconnect-1N01,switch_module,error,1074848454,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1517,2615364,Interconnect-1N01,switch_module,error,1074835654,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1518,2615204,Interconnect-1N01,switch_module,error,1074801720,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1519,2614572,Interconnect-1N01,switch_module,error,1074747779,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1520,2614352,Interconnect-1N01,switch_module,error,1074709464,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1521,2612089,Interconnect-1N01,switch_module,error,1074510127,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1522,2590181,Interconnect-0N00,switch_module,error,1074261994,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1523,2591699,Interconnect-1T03,switch_module,error,1074268486,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1524,2595669,Interconnect-1N01,switch_module,error,1074287600,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1525,2597578,Interconnect-1N02,switch_module,error,1074290494,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1526,2597608,Interconnect-0N01,switch_module,error,1074290502,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1527,2597811,Interconnect-1N02,switch_module,error,1074290555,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1528,2597893,Interconnect-0N02,switch_module,error,1074290575,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1529,2598048,Interconnect-0N03,switch_module,error,1074290616,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1530,2598092,Interconnect-0N03,switch_module,error,1074290638,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1531,2598112,Interconnect-1N03,switch_module,error,1074290649,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1532,2598151,Interconnect-0N03,switch_module,error,1074290671,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1533,2598235,Interconnect-1N01,switch_module,error,1074294936,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1534,2598907,Interconnect-0N00,switch_module,error,1074296653,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1535,2600960,Interconnect-0N02,switch_module,error,1074298131,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1536,2606824,Interconnect-1N01,switch_module,error,1074356930,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1537,256,Interconnect-1N01,switch_module,error,1075463047,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1538,292,Interconnect-1T01,switch_module,error,1075470509,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1539,3098,Interconnect-1N01,switch_module,error,1075572430,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1540,3496,Interconnect-1N03,switch_module,error,1075629657,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1541,28360,Interconnect-1N00,switch_module,error,1076182055,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1542,27373,node-55,action,error,1076176599,1,boot (command 2092) Error: HALT asserted\  cannot continue,"['boot', '(command', '2092)', 'error:', 'halt', 'asserted\\', 'cannot', 'continue']",E16
1543,27185,Interconnect-1N00,switch_module,error,1076173770,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1544,26955,Interconnect-1N01,switch_module,error,1076161132,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1545,19621,Interconnect-1N01,switch_module,error,1076023220,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1546,29376,Interconnect-1N00,switch_module,error,1076183342,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1547,30791,Interconnect-1N01,switch_module,error,1076205835,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1548,40208,Interconnect-1N03,switch_module,error,1076538599,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1549,35564,Interconnect-1N01,switch_module,error,1076523236,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1550,35539,Interconnect-0N03,switch_module,error,1076519774,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1551,35463,Interconnect-0N00,switch_module,error,1076517688,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1552,34478,Interconnect-1N01,switch_module,error,1076446111,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1553,33331,Interconnect-1N03,switch_module,error,1076434499,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1554,32793,Interconnect-1N01,switch_module,error,1076424334,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1555,32304,Interconnect-0N03,switch_module,error,1076399082,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1556,31891,Interconnect-1T02,switch_module,error,1076379650,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1557,31579,Interconnect-1N01,switch_module,error,1076336786,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1558,48830,Interconnect-0N00,switch_module,error,1076703125,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1559,48900,Interconnect-1N01,switch_module,error,1076713837,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1560,54223,Interconnect-1N01,switch_module,error,1076776381,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1561,54268,Interconnect-1N01,switch_module,error,1076785690,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1562,54489,Interconnect-1N01,switch_module,error,1076819370,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1563,55989,Interconnect-1N01,switch_module,error,1076843300,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1564,80119,Interconnect-1N01,switch_module,error,1077260187,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1565,78503,Interconnect-1N01,switch_module,error,1077243903,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1566,78479,Interconnect-1N01,switch_module,error,1077238683,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1567,77224,Interconnect-0N00,switch_module,error,1077215336,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1568,77005,Interconnect-0N00,switch_module,error,1077215215,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1569,74930,Interconnect-0N01,switch_module,error,1077172601,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1570,74611,Interconnect-0N01,switch_module,error,1077171912,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1571,73728,Interconnect-1N01,switch_module,error,1077094121,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1572,71637,Interconnect-1N00,switch_module,error,1077066136,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1573,71623,Interconnect-1N00,switch_module,error,1077066129,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1574,71554,Interconnect-0N00,switch_module,error,1077066063,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1575,70353,Interconnect-1N03,switch_module,error,1077061443,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1576,70211,Interconnect-0N03,switch_module,error,1077061058,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1577,70014,Interconnect-1N01,switch_module,error,1077057705,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1578,69261,Interconnect-1N01,switch_module,error,1076933680,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1579,61506,Interconnect-1N00,switch_module,error,1076866050,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1580,61078,Interconnect-1N01,switch_module,error,1076865899,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1581,59022,Interconnect-0N03,switch_module,error,1076865397,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1582,56743,Interconnect-0N03,switch_module,error,1076858266,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1583,86690,Interconnect-1T02,switch_module,error,1077364380,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1584,87093,Interconnect-1N01,switch_module,error,1077384074,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1585,87621,Interconnect-1N01,switch_module,error,1077451653,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1586,115237,Interconnect-1N01,switch_module,error,1077763844,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1587,106635,Interconnect-1N01,switch_module,error,1077740032,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1588,105870,Interconnect-1N02,switch_module,error,1077739756,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1589,105792,Interconnect-0N01,switch_module,error,1077739731,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1590,102642,Interconnect-0N02,switch_module,error,1077735930,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1591,102627,Interconnect-1N03,switch_module,error,1077735926,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1592,102593,Interconnect-1N02,switch_module,error,1077735915,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1593,102079,Interconnect-0N01,switch_module,error,1077735752,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1594,101832,Interconnect-1N00,switch_module,error,1077735628,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1595,100619,Interconnect-0N03,switch_module,error,1077716299,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1596,100546,Interconnect-0N03,switch_module,error,1077711917,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1597,100398,Interconnect-1N02,switch_module,error,1077691525,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1598,100284,Interconnect-1N01,switch_module,error,1077676650,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1599,100157,Interconnect-1T01,switch_module,error,1077654632,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1600,94573,Interconnect-0N01,switch_module,error,1077646914,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1601,93616,Interconnect-0N00,switch_module,error,1077646552,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1602,93592,Interconnect-0N00,switch_module,error,1077646545,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1603,92943,Interconnect-1N03,switch_module,error,1077644946,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1604,92934,Interconnect-1N03,switch_module,error,1077644940,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1605,92067,Interconnect-0N01,switch_module,error,1077631886,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1606,92001,Interconnect-1N03,switch_module,error,1077631249,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1607,91936,Interconnect-0N03,switch_module,error,1077631217,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1608,91927,Interconnect-1N03,switch_module,error,1077631212,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1609,91802,Interconnect-1N01,switch_module,error,1077631166,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1610,91770,Interconnect-1N03,switch_module,error,1077631159,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1611,89037,Interconnect-1N01,switch_module,error,1077578416,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1612,88370,Interconnect-1N01,switch_module,error,1077549077,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1613,87770,Interconnect-1T02,switch_module,error,1077473123,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
