['0', 'component', 'state', 'change:', 'component', '\\042scsi-wwid:01000010:6005-08b4-0001-00c6-0006-3000-003d-0000\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '1973)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['1', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '3180)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['2', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '5089)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['3', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '4088)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['4', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2538)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['5', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2480)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['6', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '3713)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['7', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '3891)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['8', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2478)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['9', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2969)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['10', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '4159)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['11', 'component', 'state', 'change:', 'component', '\\042alt0\\042', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', '2608)', ['component', 'state', 'change:', 'component', ' <*>', 'is', 'in', 'the', 'unavailable', 'state', '(hwid', ' <*>'], 'E0']
['12', 'clusteraddmember', '(command', '1902)', ['clusteraddmember', '(command', ' <*>'], 'E1']
['1005', 'normal', [...], 'E42']
['1006', 'warning', [...], 'E43']
['1008', 'normal', [...], 'E42']
['1009', 'normal', [...], 'E42']
['1010', 'warning', [...], 'E43']
['1011', 'normal', [...], 'E42']
['1012', 'normal', [...], 'E42']
['1013', 'warning', [...], 'E43']
['1014', 'warning', [...], 'E43']
['1015', 'warning', [...], 'E43']
['1016', 'warning', [...], 'E43']
['1017', 'normal', [...], 'E42']
['1018', 'normal', [...], 'E42']
['1019', 'normal', [...], 'E42']
['1020', 'normal', [...], 'E42']
['1022', 'normal', [...], 'E42']
['1023', 'normal', [...], 'E42']
['1024', 'normal', [...], 'E42']
['1025', 'normal', [...], 'E42']
['1026', 'normal', [...], 'E42']
['1027', 'warning', [...], 'E43']
['1028', 'critical', [...], 'E44']
['1029', 'warning', [...], 'E43']
['1030', 'warning', [...], 'E43']
['1031', 'warning', [...], 'E43']
['1032', 'warning', [...], 'E43']
['1034', 'warning', [...], 'E43']
['1035', 'normal', [...], 'E42']
['1037', 'normal', [...], 'E42']
['1038', 'normal', [...], 'E42']
['1039', 'normal', [...], 'E42']
['1040', 'warning', [...], 'E43']
['1041', 'normal', [...], 'E42']
['1043', 'warning', [...], 'E43']
['1044', 'normal', [...], 'E42']
['1045', 'warning', [...], 'E43']
['1046', 'normal', [...], 'E42']
['1047', 'normal', [...], 'E42']
['1049', 'normal', [...], 'E42']
['1050', 'normal', [...], 'E42']
['1051', 'warning', [...], 'E43']
['1052', 'warning', [...], 'E43']
['1053', 'warning', [...], 'E43']
['1054', 'warning', [...], 'E43']
['1055', 'normal', [...], 'E42']
['1056', 'warning', [...], 'E43']
['1062', 'critical', [...], 'E44']
['1063', 'warning', [...], 'E43']
['1064', 'warning', [...], 'E43']
['1065', 'normal', [...], 'E42']
['1066', 'warning', [...], 'E43']
['1067', 'warning', [...], 'E43']
['1068', 'warning', [...], 'E43']
['1070', 'normal', [...], 'E42']
['1072', 'normal', [...], 'E42']
['1073', 'normal', [...], 'E42']
['1074', 'normal', [...], 'E42']
['1075', 'warning', [...], 'E43']
['1077', 'warning', [...], 'E43']
['1079', 'normal', [...], 'E42']
['1080', 'warning', [...], 'E43']
['1081', 'warning', [...], 'E43']
['1082', 'warning', [...], 'E43']
['1083', 'normal', [...], 'E42']
['1084', 'critical', [...], 'E44']
['1085', 'warning', [...], 'E43']
['1086', 'warning', [...], 'E43']
['1087', 'warning', [...], 'E43']
['1088', 'critical', [...], 'E44']
['1090', 'warning', [...], 'E43']
['1092', 'normal', [...], 'E42']
['1093', 'warning', [...], 'E43']
['1095', 'normal', [...], 'E42']
['1096', 'warning', [...], 'E43']
['1097', 'normal', [...], 'E42']
['1099', 'normal', [...], 'E42']
['1102', 'normal', [...], 'E42']
['1106', 'warning', [...], 'E43']
['1109', 'critical', [...], 'E44']
['1110', 'normal', [...], 'E42']
['1120', 'warning', [...], 'E43']
['1121', 'critical', [...], 'E44']
['1122', 'normal', [...], 'E42']
['1123', 'warning', [...], 'E43']
['1124', 'normal', [...], 'E42']
['1125', 'warning', [...], 'E43']
['1126', 'normal', [...], 'E42']
['1127', 'normal', [...], 'E42']
['1128', 'normal', [...], 'E42']
['1129', 'normal', [...], 'E42']
['1130', 'warning', [...], 'E43']
['1131', 'normal', [...], 'E42']
['1132', 'normal', [...], 'E42']
['1133', 'normal', [...], 'E42']
['1134', 'normal', [...], 'E42']
['1135', 'warning', [...], 'E43']
['1136', 'normal', [...], 'E42']
['1137', 'normal', [...], 'E42']
['1138', 'normal', [...], 'E42']
['1139', 'warning', [...], 'E43']
['1140', 'normal', [...], 'E42']
['1141', 'warning', [...], 'E43']
['1142', 'critical', [...], 'E44']
['1143', 'normal', [...], 'E42']
['1144', 'warning', [...], 'E43']
['1145', 'warning', [...], 'E43']
['1146', 'warning', [...], 'E43']
['1147', 'critical', [...], 'E44']
['1148', 'warning', [...], 'E43']
['1149', 'normal', [...], 'E42']
['1150', 'warning', [...], 'E43']
['1152', 'warning', [...], 'E43']
['1153', 'warning', [...], 'E43']
['1154', 'warning', [...], 'E43']
['1161', 'warning', [...], 'E43']
['1162', 'critical', [...], 'E44']
['1164', 'normal', [...], 'E42']
['1165', 'warning', [...], 'E43']
['1167', 'warning', [...], 'E43']
['1168', 'warning', [...], 'E43']
['1169', 'warning', [...], 'E43']
['1170', 'warning', [...], 'E43']
['1171', 'normal', [...], 'E42']
['1173', 'normal', [...], 'E42']
['1174', 'normal', [...], 'E42']
['1179', 'warning', [...], 'E43']
['1180', 'warning', [...], 'E43']
['1181', 'warning', [...], 'E43']
['1182', 'warning', [...], 'E43']
['1183', 'normal', [...], 'E42']
['1184', 'warning', [...], 'E43']
['1186', 'warning', [...], 'E43']
['1191', 'warning', [...], 'E43']
['1192', 'normal', [...], 'E42']
['1193', 'warning', [...], 'E43']
['1194', 'normal', [...], 'E42']
['1195', 'normal', [...], 'E42']
['1196', 'warning', [...], 'E43']
['1197', 'warning', [...], 'E43']
['1198', 'warning', [...], 'E43']
['1199', 'warning', [...], 'E43']
['1200', 'normal', [...], 'E42']
['1201', 'warning', [...], 'E43']
['1202', 'warning', [...], 'E43']
['1203', 'normal', [...], 'E42']
['1204', 'normal', [...], 'E42']
['1206', 'normal', [...], 'E42']
['1211', 'normal', [...], 'E42']
['1212', 'warning', [...], 'E43']
['1213', 'normal', [...], 'E42']
['1214', 'warning', [...], 'E43']
['1215', 'warning', [...], 'E43']
['1216', 'warning', [...], 'E43']
['1218', 'normal', [...], 'E42']
['1221', 'normal', [...], 'E42']
['1222', 'warning', [...], 'E43']
['1223', 'warning', [...], 'E43']
['1224', 'warning', [...], 'E43']
['1227', 'warning', [...], 'E43']
['1229', 'normal', [...], 'E42']
['1232', 'warning', [...], 'E43']
['1242', 'warning', [...], 'E43']
['1245', 'warning', [...], 'E43']
['1246', 'warning', [...], 'E43']
['1249', 'normal', [...], 'E42']
['1250', 'normal', [...], 'E42']
['1255', 'warning', [...], 'E43']
['1257', 'warning', [...], 'E43']
['1259', 'normal', [...], 'E42']
['1262', 'warning', [...], 'E43']
['1264', 'normal', [...], 'E42']
['1265', 'normal', [...], 'E42']
['1266', 'warning', [...], 'E43']
['1268', 'warning', [...], 'E43']
['1269', 'normal', [...], 'E42']
['1273', 'normal', [...], 'E42']
['1277', 'normal', [...], 'E42']
['1279', 'warning', [...], 'E43']
['1280', 'normal', [...], 'E42']
['1282', 'normal', [...], 'E42']
['1283', 'normal', [...], 'E42']
['1286', 'warning', [...], 'E43']
['1290', 'normal', [...], 'E42']
['1293', 'warning', [...], 'E43']
['1294', 'warning', [...], 'E43']
['1297', 'warning', [...], 'E43']
['1299', 'normal', [...], 'E42']
['1304', 'normal', [...], 'E42']
['1306', 'warning', [...], 'E43']
['1311', 'warning', [...], 'E43']
['1314', 'warning', [...], 'E43']
['1315', 'normal', [...], 'E42']
['1316', 'normal', [...], 'E42']
['1317', 'warning', [...], 'E43']
['1323', 'warning', [...], 'E43']
['1330', 'normal', [...], 'E42']
['1331', 'normal', [...], 'E42']
['1332', 'normal', [...], 'E42']
['1333', 'warning', [...], 'E43']
['1335', 'normal', [...], 'E42']
['1336', 'normal', [...], 'E42']
['1339', 'warning', [...], 'E43']
['1345', 'warning', [...], 'E43']
['1346', 'normal', [...], 'E42']
['1348', 'normal', [...], 'E42']
['1358', 'critical', [...], 'E44']
['1368', 'critical', [...], 'E44']
['1370', 'normal', [...], 'E42']
['1372', 'normal', [...], 'E42']
['1380', 'normal', [...], 'E42']
['1382', 'normal', [...], 'E42']
['1385', 'warning', [...], 'E43']
['1386', 'critical', [...], 'E44']
['1387', 'normal', [...], 'E42']
['1388', 'normal', [...], 'E42']
['1390', 'warning', [...], 'E43']
['1391', 'normal', [...], 'E42']
['1394', 'normal', [...], 'E42']
['1401', 'warning', [...], 'E43']
['1402', 'normal', [...], 'E42']
['1407', 'critical', [...], 'E44']
['1408', 'normal', [...], 'E42']
['1412', 'normal', [...], 'E42']
['1413', 'normal', [...], 'E42']
['1414', 'normal', [...], 'E42']
['1415', 'warning', [...], 'E43']
['1416', 'warning', [...], 'E43']
['1418', 'normal', [...], 'E42']
['1419', 'critical', [...], 'E44']
['1420', 'warning', [...], 'E43']
['1421', 'warning', [...], 'E43']
['1422', 'normal', [...], 'E42']
['1423', 'warning', [...], 'E43']
['1424', 'normal', [...], 'E42']
['1425', 'warning', [...], 'E43']
['1429', 'warning', [...], 'E43']
['1430', 'warning', [...], 'E43']
['1431', 'critical', [...], 'E44']
['1432', 'warning', [...], 'E43']
['562', 'inconsistent', 'nodesets', 'node-1', '0x000001fc', '<ok>', 'node-2', '0x000001fc', '<ok>', 'node-7', '0x000001fc', '<ok>', 'node-4', '0x000001fc', '<ok>', 'node-6', '0x000001fc', '<ok>', 'node-5', '0x000001fc', '<ok>', 'node-3', '0x000001fc', '<ok>', 'node-14', '0x0003fdfc', '<ok>', 'node-13', '0x0003fdfc', '<ok>', 'node-12', '0x0003fdfc', '<ok>', 'node-10', '0x0003fdfc', '<ok>', 'node-16', '0x0003fdfc', '<ok>', 'node-15', '0x0003fdfc', '<ok>', ['inconsistent', 'nodesets', 'node-1', '0x000001fc', '<ok>', 'node-2', '0x000001fc', '<ok>', 'node-7', '0x000001fc', '<ok>', 'node-4', '0x000001fc', '<ok>', 'node-6', '0x000001fc', '<ok>', 'node-5', '0x000001fc', '<ok>', 'node-3', '0x000001fc', '<ok>', 'node-14', '0x0003fdfc', '<ok>', 'node-13', '0x0003fdfc', '<ok>', 'node-12', '0x0003fdfc', '<ok>', 'node-10', '0x0003fdfc', '<ok>', 'node-16', '0x0003fdfc', '<ok>', 'node-15', '0x0003fdfc', '<ok>'], 'E45']
['699', 'inconsistent', 'nodesets', 'node-31', '0x1fffffffe', '<ok>', 'node-0', '0xfffffffe', '<ok>', 'node-1', '0xfffffffe', '<ok>', 'node-2', '0xfffffffe', '<ok>', 'node-30', '0xfffffffe', '<ok>', ['inconsistent', 'nodesets', 'node-31', '0x1fffffffe', '<ok>', 'node-0', '0xfffffffe', '<ok>', 'node-1', '0xfffffffe', '<ok>', 'node-2', '0xfffffffe', '<ok>', 'node-30', '0xfffffffe', '<ok>'], 'E46']
['1909', 'niff:', 'node', 'node-129', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1911', 'niff:', 'node', 'node-24', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1912', 'niff:', 'node', 'node-232', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1913', 'niff:', 'node', 'node-17', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1914', 'niff:', 'node', 'node-241', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1920', 'niff:', 'node', 'node-173', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1921', 'niff:', 'node', 'node-189', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1924', 'niff:', 'node', 'node-205', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1925', 'niff:', 'node', 'node-155', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1927', 'niff:', 'node', 'node-75', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1928', 'niff:', 'node', 'node-9', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1930', 'niff:', 'node', 'node-208', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1932', 'niff:', 'node', 'node-139', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1933', 'niff:', 'node', 'node-84', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1934', 'niff:', 'node', 'node-217', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1936', 'niff:', 'node', 'node-202', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1937', 'niff:', 'node', 'node-254', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1938', 'niff:', 'node', 'node-234', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1939', 'niff:', 'node', 'node-244', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1940', 'niff:', 'node', 'node-30', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1943', 'niff:', 'node', 'node-44', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1945', 'niff:', 'node', 'node-255', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1946', 'niff:', 'node', 'node-188', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1950', 'niff:', 'node', 'node-72', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1952', 'niff:', 'node', 'node-152', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1954', 'niff:', 'node', 'node-142', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1958', 'niff:', 'node', 'node-45', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1961', 'niff:', 'node', 'node-233', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1962', 'niff:', 'node', 'node-23', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1963', 'niff:', 'node', 'node-190', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1964', 'niff:', 'node', 'node-84', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1965', 'niff:', 'node', 'node-19', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1966', 'niff:', 'node', 'node-253', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1967', 'niff:', 'node', 'node-29', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1969', 'niff:', 'node', 'node-86', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1973', 'niff:', 'node', 'node-42', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1975', 'niff:', 'node', 'node-26', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1978', 'niff:', 'node', 'node-182', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1981', 'niff:', 'node', 'node-69', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1985', 'niff:', 'node', 'node-183', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1986', 'niff:', 'node', 'node-212', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1992', 'niff:', 'node', 'node-248', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1993', 'niff:', 'node', 'node-176', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1995', 'niff:', 'node', 'node-176', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
['1999', 'niff:', 'node', 'node-171', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0', ['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0'], 'E47']
