['0', 'onstandstepchanged', '3579', ['onstandstepchanged', ' <*>'], 'E0']
['1196', 'flush', 'sensor', 'data', ['flush', 'sensor', 'data'], 'E24']
['1224', 'flush', 'sensor', 'data', ['flush', 'sensor', 'data'], 'E24']
['1263', 'flush', 'sensor', 'data', ['flush', 'sensor', 'data'], 'E24']
['1327', 'flush', 'sensor', 'data', ['flush', 'sensor', 'data'], 'E24']
['1451', 'flush', 'sensor', 'data', ['flush', 'sensor', 'data'], 'E24']
['1471', 'flush', 'sensor', 'data', ['flush', 'sensor', 'data'], 'E24']
['8', 'calculatecalorieswithcache', 'totalcalories', '126775', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['17', 'calculatecalorieswithcache', 'totalcalories', '126797', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['24', 'calculatecalorieswithcache', 'totalcalories', '126818', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['31', 'calculatecalorieswithcache', 'totalcalories', '126861', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['38', 'calculatecalorieswithcache', 'totalcalories', '126882', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['45', 'calculatecalorieswithcache', 'totalcalories', '126904', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['52', 'calculatecalorieswithcache', 'totalcalories', '126925', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['59', 'calculatecalorieswithcache', 'totalcalories', '126947', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['69', 'calculatecalorieswithcache', 'totalcalories', '126989', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['80', 'calculatecalorieswithcache', 'totalcalories', '126989', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['89', 'calculatecalorieswithcache', 'totalcalories', '127011', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['96', 'calculatecalorieswithcache', 'totalcalories', '127032', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['103', 'calculatecalorieswithcache', 'totalcalories', '127054', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['110', 'calculatecalorieswithcache', 'totalcalories', '127075', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['117', 'calculatecalorieswithcache', 'totalcalories', '127097', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['124', 'calculatecalorieswithcache', 'totalcalories', '127118', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['131', 'calculatecalorieswithcache', 'totalcalories', '127139', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['138', 'calculatecalorieswithcache', 'totalcalories', '127161', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['145', 'calculatecalorieswithcache', 'totalcalories', '127182', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['152', 'calculatecalorieswithcache', 'totalcalories', '127204', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['159', 'calculatecalorieswithcache', 'totalcalories', '127225', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['166', 'calculatecalorieswithcache', 'totalcalories', '127246', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['173', 'calculatecalorieswithcache', 'totalcalories', '127268', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['180', 'calculatecalorieswithcache', 'totalcalories', '127289', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['187', 'calculatecalorieswithcache', 'totalcalories', '127311', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['194', 'calculatecalorieswithcache', 'totalcalories', '127332', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['201', 'calculatecalorieswithcache', 'totalcalories', '127354', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['208', 'calculatecalorieswithcache', 'totalcalories', '127375', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['215', 'calculatecalorieswithcache', 'totalcalories', '127396', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['222', 'calculatecalorieswithcache', 'totalcalories', '127418', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['229', 'calculatecalorieswithcache', 'totalcalories', '127439', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['236', 'calculatecalorieswithcache', 'totalcalories', '127461', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['243', 'calculatecalorieswithcache', 'totalcalories', '127482', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['250', 'calculatecalorieswithcache', 'totalcalories', '127504', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['257', 'calculatecalorieswithcache', 'totalcalories', '127525', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['264', 'calculatecalorieswithcache', 'totalcalories', '127568', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['271', 'calculatecalorieswithcache', 'totalcalories', '127589', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['278', 'calculatecalorieswithcache', 'totalcalories', '127632', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['285', 'calculatecalorieswithcache', 'totalcalories', '127653', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['292', 'calculatecalorieswithcache', 'totalcalories', '127696', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['299', 'calculatecalorieswithcache', 'totalcalories', '127739', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['306', 'calculatecalorieswithcache', 'totalcalories', '127761', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['314', 'calculatecalorieswithcache', 'totalcalories', '127782', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['321', 'calculatecalorieswithcache', 'totalcalories', '127782', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['328', 'calculatecalorieswithcache', 'totalcalories', '127782', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['334', 'calculatecalorieswithcache', 'totalcalories', '127824', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['341', 'calculatecalorieswithcache', 'totalcalories', '127867', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['348', 'calculatecalorieswithcache', 'totalcalories', '127910', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['355', 'calculatecalorieswithcache', 'totalcalories', '127953', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['362', 'calculatecalorieswithcache', 'totalcalories', '127996', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['369', 'calculatecalorieswithcache', 'totalcalories', '128039', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['376', 'calculatecalorieswithcache', 'totalcalories', '128081', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['383', 'calculatecalorieswithcache', 'totalcalories', '128124', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['390', 'calculatecalorieswithcache', 'totalcalories', '128146', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['397', 'calculatecalorieswithcache', 'totalcalories', '128210', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['404', 'calculatecalorieswithcache', 'totalcalories', '128210', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['410', 'calculatecalorieswithcache', 'totalcalories', '128231', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['417', 'calculatecalorieswithcache', 'totalcalories', '128274', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['424', 'calculatecalorieswithcache', 'totalcalories', '128317', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['431', 'calculatecalorieswithcache', 'totalcalories', '128360', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['438', 'calculatecalorieswithcache', 'totalcalories', '128403', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['445', 'calculatecalorieswithcache', 'totalcalories', '128424', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['452', 'calculatecalorieswithcache', 'totalcalories', '128467', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['459', 'calculatecalorieswithcache', 'totalcalories', '128510', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['466', 'calculatecalorieswithcache', 'totalcalories', '128553', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['473', 'calculatecalorieswithcache', 'totalcalories', '128595', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['480', 'calculatecalorieswithcache', 'totalcalories', '128638', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['487', 'calculatecalorieswithcache', 'totalcalories', '128660', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['494', 'calculatecalorieswithcache', 'totalcalories', '128703', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['501', 'calculatecalorieswithcache', 'totalcalories', '128745', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['508', 'calculatecalorieswithcache', 'totalcalories', '128788', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['515', 'calculatecalorieswithcache', 'totalcalories', '128810', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['522', 'calculatecalorieswithcache', 'totalcalories', '128831', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['529', 'calculatecalorieswithcache', 'totalcalories', '128853', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['536', 'calculatecalorieswithcache', 'totalcalories', '128874', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['543', 'calculatecalorieswithcache', 'totalcalories', '128895', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['550', 'calculatecalorieswithcache', 'totalcalories', '128917', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['557', 'calculatecalorieswithcache', 'totalcalories', '128960', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['565', 'calculatecalorieswithcache', 'totalcalories', '129002', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['572', 'calculatecalorieswithcache', 'totalcalories', '129024', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['579', 'calculatecalorieswithcache', 'totalcalories', '129045', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['586', 'calculatecalorieswithcache', 'totalcalories', '129067', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['593', 'calculatecalorieswithcache', 'totalcalories', '129067', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['600', 'calculatecalorieswithcache', 'totalcalories', '129131', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['607', 'calculatecalorieswithcache', 'totalcalories', '129238', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['614', 'calculatecalorieswithcache', 'totalcalories', '129281', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['621', 'calculatecalorieswithcache', 'totalcalories', '129324', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['628', 'calculatecalorieswithcache', 'totalcalories', '129366', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['635', 'calculatecalorieswithcache', 'totalcalories', '129409', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['642', 'calculatecalorieswithcache', 'totalcalories', '129452', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['649', 'calculatecalorieswithcache', 'totalcalories', '129516', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['656', 'calculatecalorieswithcache', 'totalcalories', '129602', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['663', 'calculatecalorieswithcache', 'totalcalories', '129623', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['670', 'calculatecalorieswithcache', 'totalcalories', '129923', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['677', 'calculatecalorieswithcache', 'totalcalories', '129923', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['690', 'calculatecalorieswithcache', 'totalcalories', '130052', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['697', 'calculatecalorieswithcache', 'totalcalories', '130052', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['780', 'calculatecalorieswithcache', 'totalcalories', '130116', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['800', 'calculatecalorieswithcache', 'totalcalories', '130159', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['807', 'calculatecalorieswithcache', 'totalcalories', '130201', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['815', 'calculatecalorieswithcache', 'totalcalories', '130266', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
['822', 'calculatecalorieswithcache', 'totalcalories', '130330', ['calculatecalorieswithcache', 'totalcalories', ' <*>'], 'E25']
