['0', 'registered', 'signal', 'handlers', 'for', '[term', 'hup', 'int]', ['registered', 'signal', 'handlers', 'for', '[term', 'hup', 'int]'], 'E0']
['849', 'finished', 'task', '1.0', 'in', 'stage', '23.0', '(tid', '940).', '2223', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['889', 'finished', 'task', '3.0', 'in', 'stage', '24.0', '(tid', '1012).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['890', 'finished', 'task', '4.0', 'in', 'stage', '24.0', '(tid', '1026).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['891', 'finished', 'task', '1.0', 'in', 'stage', '24.0', '(tid', '984).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['892', 'finished', 'task', '2.0', 'in', 'stage', '24.0', '(tid', '998).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['893', 'finished', 'task', '0.0', 'in', 'stage', '24.0', '(tid', '970).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['929', 'finished', 'task', '44.0', 'in', 'stage', '24.0', '(tid', '1129).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['930', 'finished', 'task', '43.0', 'in', 'stage', '24.0', '(tid', '1128).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['931', 'finished', 'task', '40.0', 'in', 'stage', '24.0', '(tid', '1125).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['932', 'finished', 'task', '42.0', 'in', 'stage', '24.0', '(tid', '1127).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['933', 'finished', 'task', '41.0', 'in', 'stage', '24.0', '(tid', '1126).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['969', 'finished', 'task', '83.0', 'in', 'stage', '24.0', '(tid', '1138).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['970', 'finished', 'task', '84.0', 'in', 'stage', '24.0', '(tid', '1141).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['971', 'finished', 'task', '80.0', 'in', 'stage', '24.0', '(tid', '1135).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['972', 'finished', 'task', '82.0', 'in', 'stage', '24.0', '(tid', '1137).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['973', 'finished', 'task', '81.0', 'in', 'stage', '24.0', '(tid', '1136).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['993', 'finished', 'task', '124.0', 'in', 'stage', '24.0', '(tid', '1151).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1012', 'finished', 'task', '120.0', 'in', 'stage', '24.0', '(tid', '1145).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1013', 'finished', 'task', '121.0', 'in', 'stage', '24.0', '(tid', '1146).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1014', 'finished', 'task', '122.0', 'in', 'stage', '24.0', '(tid', '1147).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1015', 'finished', 'task', '123.0', 'in', 'stage', '24.0', '(tid', '1150).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1033', 'finished', 'task', '160.0', 'in', 'stage', '24.0', '(tid', '1155).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1042', 'finished', 'task', '163.0', 'in', 'stage', '24.0', '(tid', '1158).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1043', 'finished', 'task', '164.0', 'in', 'stage', '24.0', '(tid', '1159).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1052', 'finished', 'task', '162.0', 'in', 'stage', '24.0', '(tid', '1157).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1053', 'finished', 'task', '161.0', 'in', 'stage', '24.0', '(tid', '1156).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1085', 'finished', 'task', '4.0', 'in', 'stage', '25.0', '(tid', '1199).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1094', 'finished', 'task', '3.0', 'in', 'stage', '25.0', '(tid', '1198).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1095', 'finished', 'task', '0.0', 'in', 'stage', '25.0', '(tid', '1166).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1096', 'finished', 'task', '2.0', 'in', 'stage', '25.0', '(tid', '1194).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1097', 'finished', 'task', '1.0', 'in', 'stage', '25.0', '(tid', '1180).', '2364', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1137', 'finished', 'task', '0.0', 'in', 'stage', '26.0', '(tid', '1200).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1146', 'finished', 'task', '4.0', 'in', 'stage', '26.0', '(tid', '1204).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1147', 'finished', 'task', '2.0', 'in', 'stage', '26.0', '(tid', '1202).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1148', 'finished', 'task', '1.0', 'in', 'stage', '26.0', '(tid', '1201).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1149', 'finished', 'task', '3.0', 'in', 'stage', '26.0', '(tid', '1203).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1177', 'finished', 'task', '5.0', 'in', 'stage', '26.0', '(tid', '1205).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1185', 'finished', 'task', '6.0', 'in', 'stage', '26.0', '(tid', '1206).', '2697', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1186', 'finished', 'task', '9.0', 'in', 'stage', '26.0', '(tid', '1209).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1187', 'finished', 'task', '8.0', 'in', 'stage', '26.0', '(tid', '1208).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1193', 'finished', 'task', '7.0', 'in', 'stage', '26.0', '(tid', '1207).', '2699', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1217', 'finished', 'task', '10.0', 'in', 'stage', '26.0', '(tid', '1210).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1224', 'finished', 'task', '11.0', 'in', 'stage', '26.0', '(tid', '1211).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1225', 'finished', 'task', '13.0', 'in', 'stage', '26.0', '(tid', '1213).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1234', 'finished', 'task', '12.0', 'in', 'stage', '26.0', '(tid', '1212).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1235', 'finished', 'task', '14.0', 'in', 'stage', '26.0', '(tid', '1214).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1257', 'finished', 'task', '15.0', 'in', 'stage', '26.0', '(tid', '1215).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1264', 'finished', 'task', '16.0', 'in', 'stage', '26.0', '(tid', '1216).', '2701', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1265', 'finished', 'task', '17.0', 'in', 'stage', '26.0', '(tid', '1217).', '2701', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1276', 'finished', 'task', '18.0', 'in', 'stage', '26.0', '(tid', '1218).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1277', 'finished', 'task', '19.0', 'in', 'stage', '26.0', '(tid', '1219).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1297', 'finished', 'task', '20.0', 'in', 'stage', '26.0', '(tid', '1220).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1304', 'finished', 'task', '22.0', 'in', 'stage', '26.0', '(tid', '1222).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1305', 'finished', 'task', '21.0', 'in', 'stage', '26.0', '(tid', '1221).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1316', 'finished', 'task', '23.0', 'in', 'stage', '26.0', '(tid', '1223).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1317', 'finished', 'task', '24.0', 'in', 'stage', '26.0', '(tid', '1224).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1336', 'finished', 'task', '25.0', 'in', 'stage', '26.0', '(tid', '1225).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1344', 'finished', 'task', '26.0', 'in', 'stage', '26.0', '(tid', '1226).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1345', 'finished', 'task', '27.0', 'in', 'stage', '26.0', '(tid', '1227).', '2701', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1356', 'finished', 'task', '28.0', 'in', 'stage', '26.0', '(tid', '1228).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1357', 'finished', 'task', '29.0', 'in', 'stage', '26.0', '(tid', '1229).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1373', 'finished', 'task', '30.0', 'in', 'stage', '26.0', '(tid', '1230).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1384', 'finished', 'task', '32.0', 'in', 'stage', '26.0', '(tid', '1232).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1385', 'finished', 'task', '31.0', 'in', 'stage', '26.0', '(tid', '1231).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1396', 'finished', 'task', '34.0', 'in', 'stage', '26.0', '(tid', '1234).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1397', 'finished', 'task', '33.0', 'in', 'stage', '26.0', '(tid', '1233).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1413', 'finished', 'task', '35.0', 'in', 'stage', '26.0', '(tid', '1235).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1420', 'finished', 'task', '36.0', 'in', 'stage', '26.0', '(tid', '1236).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1421', 'finished', 'task', '37.0', 'in', 'stage', '26.0', '(tid', '1237).', '2705', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1424', 'finished', 'task', '38.0', 'in', 'stage', '26.0', '(tid', '1238).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1425', 'finished', 'task', '39.0', 'in', 'stage', '26.0', '(tid', '1239).', '2703', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1447', 'finished', 'task', '0.0', 'in', 'stage', '27.0', '(tid', '1240).', '2474', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1450', 'finished', 'task', '4.0', 'in', 'stage', '27.0', '(tid', '1244).', '2685', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1452', 'finished', 'task', '2.0', 'in', 'stage', '27.0', '(tid', '1242).', '2523', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1455', 'finished', 'task', '3.0', 'in', 'stage', '27.0', '(tid', '1243).', '2651', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1457', 'finished', 'task', '1.0', 'in', 'stage', '27.0', '(tid', '1241).', '2428', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1471', 'finished', 'task', '5.0', 'in', 'stage', '27.0', '(tid', '1245).', '2721', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1478', 'finished', 'task', '8.0', 'in', 'stage', '27.0', '(tid', '1248).', '2263', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1479', 'finished', 'task', '6.0', 'in', 'stage', '27.0', '(tid', '1246).', '2220', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1480', 'finished', 'task', '7.0', 'in', 'stage', '27.0', '(tid', '1247).', '2171', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1482', 'finished', 'task', '9.0', 'in', 'stage', '27.0', '(tid', '1249).', '2427', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1496', 'finished', 'task', '10.0', 'in', 'stage', '27.0', '(tid', '1250).', '2667', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
['1502', 'finished', 'task', '11.0', 'in', 'stage', '27.0', '(tid', '1251).', '2402', 'bytes', 'result', 'sent', 'to', 'driver', ['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver'], 'E33']
