LineId,Date,Time,Level,Component,Content,template,template_num
1009,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1010,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1011,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1012,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1013,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1014,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1015,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1016,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1017,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1018,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1019,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1020,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1021,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1022,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1023,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1024,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1025,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1026,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1027,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1028,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1029,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1030,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1031,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1032,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1033,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1034,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1035,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1036,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1037,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1038,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1039,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1040,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1041,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1042,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1043,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1044,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1045,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1046,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1047,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1048,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1049,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1050,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1051,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1052,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1053,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1054,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1055,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1056,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1057,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1058,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1059,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1060,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1061,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1062,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1063,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1064,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1065,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1066,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1067,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1068,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1069,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1070,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1071,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1072,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1073,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1074,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1075,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1076,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1077,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1078,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1079,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1080,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1081,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1082,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1083,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1084,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1085,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1086,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1087,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1088,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1089,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1090,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1091,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1092,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E3
1093,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],"['failed', 'to', 'get', 'next', 'element', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]']",E27
1094,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,"['warning:', 'unrecognized', 'packageextended', 'attribute.']",E7
1095,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1096,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1097,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1098,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1099,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1100,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1101,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1102,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,"['unloading', 'offline', 'registry', 'hive:', ' <*>']",E24
1103,2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],"['failed', 'to', 'create', 'backup', 'log', 'cab.', '[hresult', '0x80070001', '-', 'error_invalid_function]']",E38
