['0', 'loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll', ['loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll'], 'E0']
['1629', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3145739~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1631', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2972211~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1633', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb947821~31bf3856ad364e35~amd64~~6.1.34.0', 'applicablestate:', '112', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1635', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3020370~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1637', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3003743~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1639', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3020387~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '80', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1641', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2884256~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1643', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3163245~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1645', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2660075~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1647', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3022777~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1649', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3161561~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '80', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1651', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2800095~31bf3856ad364e35~amd64~~6.1.2.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1653', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2818604~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1655', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2570947~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1657', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3035132~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '80', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1659', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2972100~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1661', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2966583~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1663', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2685811~31bf3856ad364e35~amd64~~6.1.1.11', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1665', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3110329~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1667', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2545698~31bf3856ad364e35~amd64~~6.1.1.3', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1669', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3124280~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1671', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'microsoft-hyper-v-integration-services-package~31bf3856ad364e35~amd64~~6.3.9600.17388', 'applicablestate:', '112', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1674', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2676562~31bf3856ad364e35~amd64~~6.1.1.3', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1676', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2970228~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1678', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2512715~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '0', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1680', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2965788~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '80', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1682', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3030377~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1684', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3021917~31bf3856ad364e35~amd64~~6.1.1.3', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1686', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2853952~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1688', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2706045~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '80', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1690', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2510531~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '80', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1692', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2847927~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1694', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2604115~31bf3856ad364e35~amd64~~6.1.1.3', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1696', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3013531~31bf3856ad364e35~amd64~~6.1.2.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1698', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2893519~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1700', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2703157~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '80', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1702', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3133977~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1704', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3109094~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1706', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2506212~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1708', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3076949~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1711', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2871997~31bf3856ad364e35~amd64~~6.1.2.5', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1713', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3164035~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1716', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2574819~31bf3856ad364e35~amd64~~6.1.2.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1718', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'microsoft-windows-rdp-winip-package-toplevel~31bf3856ad364e35~amd64~~7.1.7601.16398', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1720', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2843630~31bf3856ad364e35~amd64~~6.1.3.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1722', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2862330~31bf3856ad364e35~amd64~~6.1.2.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1724', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2834140~31bf3856ad364e35~amd64~~6.1.2.0', 'applicablestate:', '112', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1727', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2726535~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1730', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3046269~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1732', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3139398~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1734', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2719857~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1736', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2603229~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1738', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3109560~31bf3856ad364e35~amd64~~6.1.1.1', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1740', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2807986~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1742', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3135983~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1744', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2667402~31bf3856ad364e35~amd64~~6.1.2.0', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1746', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb2791765~31bf3856ad364e35~amd64~~6.1.1.2', 'applicablestate:', '112', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1748', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'microsoft-hyper-v-integration-services-package~31bf3856ad364e35~amd64~~6.3.9600.18080', 'applicablestate:', '112', 'currentstate:0', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
['1750', 'read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', 'package_for_kb3139940~31bf3856ad364e35~amd64~~6.1.1.0', 'applicablestate:', '80', 'currentstate:112', ['read', 'out', 'cached', 'package', 'applicability', 'for', 'package:', ' <*>', 'applicablestate:', ' <*>', ' <*>'], 'E34']
