['0', 'instruction', 'cache', 'parity', 'error', 'corrected', ['instruction', 'cache', 'parity', 'error', 'corrected'], 'E0']
['1382', 'lustre', 'mount', 'failed', ':', 'bglio75', ':', 'point', '/p/gb1', ['lustre', 'mount', 'failed', ':', ' <*>', ':', 'point', '/p/gb1'], 'E74']
['1386', 'lustre', 'mount', 'failed', ':', 'bglio736', ':', 'point', '/p/gb1', ['lustre', 'mount', 'failed', ':', ' <*>', ':', 'point', '/p/gb1'], 'E74']
['1389', 'lustre', 'mount', 'failed', ':', 'bglio336', ':', 'point', '/p/gb1', ['lustre', 'mount', 'failed', ':', ' <*>', ':', 'point', '/p/gb1'], 'E74']
['1391', 'lustre', 'mount', 'failed', ':', 'bglio23', ':', 'point', '/p/gb1', ['lustre', 'mount', 'failed', ':', ' <*>', ':', 'point', '/p/gb1'], 'E74']
['1403', 'lustre', 'mount', 'failed', ':', 'bglio388', ':', 'point', '/p/gb1', ['lustre', 'mount', 'failed', ':', ' <*>', ':', 'point', '/p/gb1'], 'E74']
['1795', 'r24', '0x0ffea4c8', 'r25', '0x00000003', 'r26', '0x0000000f', 'r27', '0xffffd000', ['r24', '0x0ffea4c8', 'r25', '0x00000003', 'r26', '0x0000000f', 'r27', '0xffffd000'], 'E75']
['361', 'ciod:', 'error', 'loading', '/home/draeger/testqboxhang-nozerobytebug-nosleepyescomm:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['371', 'ciod:', 'error', 'loading', './runtime_malloc:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['428', 'ciod:', 'error', 'loading', '/home/glosli/src/ddcmd/ddcmd/1.1.13/ddcmdbglv:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['821', 'ciod:', 'error', 'loading', '/home/greeno/raptor.new.dev.3d.bgl.cxx_xl.mpi.ex:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1255', 'ciod:', 'error', 'loading', '/bgl/apps/scaletest/stability/mdcask/work/65576/inferno:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1397', 'ciod:', 'error', 'loading', '/bgl/apps/swl-prep/rky-swl/mpi-perf/imb/perf_tests/imb-mpi1.5124kb:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1442', 'ciod:', 'error', 'loading', '/home/yates//bandwidth.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1443', 'ciod:', 'error', 'loading', '/home/yates//torus-latency.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1444', 'ciod:', 'error', 'loading', '/home/yates//torus-latency.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1445', 'ciod:', 'error', 'loading', '/home/yates//torus-latency.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1446', 'ciod:', 'error', 'loading', '/home/yates//broadcast.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1448', 'ciod:', 'error', 'loading', '/bgl/apps/swl/performance/miniben//bandwidth.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1449', 'ciod:', 'error', 'loading', '/bgl/apps/swl/performance/miniben//torus-latency.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1492', 'ciod:', 'error', 'loading', '/bgl/apps/followup/miniben/mb_254_051007/torus-latency.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1516', 'ciod:', 'error', 'loading', 'allreduce_int_v1r1.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1529', 'ciod:', 'error', 'loading', '/home.old/glosli/src/ddcmd/ddcmd1.1.17/bin/ddcmdgbglv:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1530', 'ciod:', 'error', 'loading', '/home.old/glosli/src/ddcmd/ddcmd1.1.18a/bin/ddcmdgbglv:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1959', 'ciod:', 'error', 'loading', '/g/g90/glosli/src/ddcmd/ddcmd1.1.17/bin/ddcmdbglv:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1960', 'ciod:', 'error', 'loading', '/g/g90/glosli/src/ddcmd/ddcmd1.1.17/bin/ddcmdbglv:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1969', 'ciod:', 'error', 'loading', '/bgl/apps/swl/stability/hpl/work/1498./hpl_dd:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1970', 'ciod:', 'error', 'loading', '/bgl/apps/swl/stability/hpl/work/1501./hpl_dd:', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'no', 'such', 'file', 'or', 'directory'], 'E76']
['1199', 'new', 'ido', 'chip', 'inserted', 'into', 'the', 'database:', 'ff:f2:9f:15:1f:72:00:0d:60:ea:e0:8d', 'ip', '10.7.0.13', 'v', '9', 't', '2', ['new', 'ido', 'chip', 'inserted', 'into', 'the', 'database:', ' <*>', 'ip', ' <*>', 'v', ' <*>', 't', ' <*>'], 'E77']
['1200', 'new', 'ido', 'chip', 'inserted', 'into', 'the', 'database:', 'ff:f2:9f:16:bf:6c:00:0d:60:e9:40:93', 'ip', '10.5.0.46', 'v', '13', 't', '4', ['new', 'ido', 'chip', 'inserted', 'into', 'the', 'database:', ' <*>', 'ip', ' <*>', 'v', ' <*>', 't', ' <*>'], 'E77']
['1205', 'new', 'ido', 'chip', 'inserted', 'into', 'the', 'database:', 'ff:f2:9f:16:c4:c2:00:0d:60:e9:3b:3d', 'ip', '10.2.1.37', 'v', '13', 't', '4', ['new', 'ido', 'chip', 'inserted', 'into', 'the', 'database:', ' <*>', 'ip', ' <*>', 'v', ' <*>', 't', ' <*>'], 'E77']
['1223', 'prepareforservice', 'shutting', 'down', 'nodecard(mlctn(r25-m1-n2)', 'mcardsernum(203231503833343000000000594c31304b34333431303158)', 'mlp(ff:f2:9f:16:cf:0f:00:0d:60:e9:30:f0)', 'mip(10.2.2.80)', 'mtype(4))', 'as', 'part', 'of', 'service', 'action', '310', ['prepareforservice', 'shutting', 'down', 'nodecard(mlctn(r25-m1-n2)', 'mcardsernum(203231503833343000000000594c31304b34333431303158)', 'mlp(ff:f2:9f:16:cf:0f:00:0d:60:e9:30:f0)', 'mip(10.2.2.80)', 'mtype(4))', 'as', 'part', 'of', 'service', 'action', '310'], 'E78']
['1759', '18507114', 'torus', 'sender', 'z-', 'retransmission', 'error(s)', '(dcr', '0x02f9)', 'detected', 'and', 'corrected', 'over', '198', 'seconds', [' <*>', 'torus', 'sender', 'z-', 'retransmission', 'error(s)', '(dcr', '0x02f9)', 'detected', 'and', 'corrected', 'over', ' <*>', 'seconds'], 'E79']
['1760', '26741629', 'torus', 'sender', 'z-', 'retransmission', 'error(s)', '(dcr', '0x02f9)', 'detected', 'and', 'corrected', 'over', '268', 'seconds', [' <*>', 'torus', 'sender', 'z-', 'retransmission', 'error(s)', '(dcr', '0x02f9)', 'detected', 'and', 'corrected', 'over', ' <*>', 'seconds'], 'E79']
['1778', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:52839', 'connection', 'reset', 'by', 'peer', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'connection', 'reset', 'by', 'peer'], 'E80']
['1780', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:52930', 'connection', 'reset', 'by', 'peer', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'connection', 'reset', 'by', 'peer'], 'E80']
['1782', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:53387', 'connection', 'reset', 'by', 'peer', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'connection', 'reset', 'by', 'peer'], 'E80']
['1784', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:41587', 'connection', 'reset', 'by', 'peer', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'connection', 'reset', 'by', 'peer'], 'E80']
['1787', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:41534', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1789', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:54780', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1791', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:60243', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1794', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:47189', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1973', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:55929', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1974', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:56170', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1980', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:49934', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1981', 'ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', '172.16.96.116:50288', 'link', 'has', 'been', 'severed', ['ciod:', 'error', 'reading', 'message', 'prefix', 'on', 'ciostream', 'socket', 'to', ' <*>', 'link', 'has', 'been', 'severed'], 'E81']
['1798', '13', 'tree', 'receiver', '1', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x0185)', 'detected', 'over', '4562', 'seconds', [' <*>', 'tree', 'receiver', '1', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x0185)', 'detected', 'over', ' <*>', 'seconds'], 'E82']
['1935', '1', 'tree', 'receiver', '1', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x0185)', 'detected', 'over', '244', 'seconds', [' <*>', 'tree', 'receiver', '1', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x0185)', 'detected', 'over', ' <*>', 'seconds'], 'E82']
['1932', '1', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '24', 'over', '335', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['1942', '159', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '29', 'over', '2486', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['1961', '1', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '9', 'over', '986', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['1971', '28', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '21', 'over', '11562', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['1975', '2', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '28', 'over', '3365', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['1978', '2', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '34', 'over', '2738', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['1979', '5', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', '28', 'over', '2946', 'seconds', [' <*>', 'ddr', 'error(s)', 'detected', 'and', 'corrected', 'on', 'rank', '0', 'symbol', ' <*>', 'over', ' <*>', 'seconds'], 'E83']
['362', 'ciod:', 'error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map:', 'no', 'child', 'processes', ['ciod:', 'error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map:', 'no', 'child', 'processes'], 'E84']
['496', 'ciod:', 'error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/welcome3/32k_128x256x1_8x4x4.map:', 'bad', 'file', 'descriptor', ['ciod:', 'error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/welcome3/32k_128x256x1_8x4x4.map:', 'bad', 'file', 'descriptor'], 'E85']
['622', 'ciod:', 'error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map:', 'block', 'device', 'required', ['ciod:', 'error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map:', 'block', 'device', 'required'], 'E86']
['1233', '1', 'tree', 'receiver', '2', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x019a)', 'detected', [' <*>', 'tree', 'receiver', '2', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x019a)', 'detected'], 'E87']
['1496', '4', 'tree', 'receiver', '2', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x019a)', 'detected', [' <*>', 'tree', 'receiver', '2', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x019a)', 'detected'], 'E87']
['1518', '16', 'tree', 'receiver', '2', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x019a)', 'detected', [' <*>', 'tree', 'receiver', '2', 'in', 're-synch', 'state', 'event(s)', '(dcr', '0x019a)', 'detected'], 'E87']
['1473', 'ciod:', 'error', 'loading', '/home/spelce1/hpcc_ibm/urgent/gunnels/vnm64/vnm.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1478', 'ciod:', 'error', 'loading', '/home/spelce1/hpcc_ibm/urgent/vnm/64k/vnm.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1487', 'ciod:', 'error', 'loading', '/home/spelce1/hpcc_ibm/urgent/cop/64k/vnm.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1488', 'ciod:', 'error', 'loading', '/home/spelce1/hpcc_ibm/urgent/cop/64k/vnm.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1489', 'ciod:', 'error', 'loading', '/home/spelce1/hpcc_ibm/urgent/cop/64k/vnm.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1490', 'ciod:', 'error', 'loading', '/bgl/apps/followup/spasm/spasm.254:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1491', 'ciod:', 'error', 'loading', '/bgl/apps/followup/spasm/spasm.254:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1523', 'ciod:', 'error', 'loading', '/home/spelce1/hpcc_ibm/urgent/cop/64k/hpcc-1.0.0.102905_opt_essl_cpm:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1528', 'ciod:', 'error', 'loading', '/g/g0/spelce1/hpcc_ibm/urgent/cop/64k/randomaccess.64r.rts:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1693', 'ciod:', 'error', 'loading', '/bgl/apps/followup/raptor/pre-study/raptor.newcomp.r1:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
['1694', 'ciod:', 'error', 'loading', '/bgl/apps/followup/raptor/pre-study/raptor.newcomp.r1:', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied', ['ciod:', 'error', 'loading', ' <*>', 'invalid', 'or', 'missing', 'program', 'image', 'permission', 'denied'], 'E88']
