LineId,Date,Time,Pid,Tid,Level,Component,Content,template,template_num
1068,03-17,16:15:25.262,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,"['1067', 'resumesuspendedautohide', [...], 'E88']",E88
1069,03-17,16:15:25.265,1702,2107,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'false', 'canceled', 'false']",E8
1070,03-17,16:15:25.265,1702,2107,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1071,03-17,16:15:25.266,2227,2318,V,AudioManager,querySoundEffectsEnabled...,"['1070', 'querysoundeffectsenabled...', [...], 'E89']",E89
1072,03-17,16:15:25.307,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1071', 'setlightson', [...], 'E95']",E95
1073,03-17,16:15:25.307,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1074,03-17,16:15:25.330,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1073', 'setlightson', [...], 'E95']",E95
1075,03-17,16:15:25.331,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1076,03-17,16:15:25.336,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1075', 'setlightson', [...], 'E95']",E95
1077,03-17,16:15:25.336,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1078,03-17,16:15:25.443,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1077', 'setlightson', [...], 'E95']",E95
1079,03-17,16:15:25.443,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1080,03-17,16:15:25.448,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,"['destroying', 'surface', 'surface', 'called', 'by', 'com.android.server.wm.windowstateanimator.destroysurface', '2060', 'com.android.server.wm.windowstateanimator.destroysurfacelocked', '913', 'com.android.server.wm.windowstate.destroyorsavesurface', '2201', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>']",E1
1081,03-17,16:15:25.479,2227,2227,I,PhoneStatusBar,suspendAutohide,"['1080', 'suspendautohide', [...], 'E87']",E87
1082,03-17,16:15:25.482,1702,27353,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'true', 'canceled', 'false']",E7
1083,03-17,16:15:25.482,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1084,03-17,16:15:25.531,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1083', 'setlightson', [...], 'E95']",E95
1085,03-17,16:15:25.531,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1086,03-17,16:15:25.547,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,"['1085', 'resumesuspendedautohide', [...], 'E88']",E88
1087,03-17,16:15:25.549,1702,27357,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'false', 'canceled', 'false']",E8
1088,03-17,16:15:25.549,1702,27357,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1089,03-17,16:15:25.550,2227,2318,V,AudioManager,querySoundEffectsEnabled...,"['1088', 'querysoundeffectsenabled...', [...], 'E89']",E89
1090,03-17,16:15:25.821,23650,23689,V,AudioManager,isMusicActive...,"['1089', 'ismusicactive...', [...], 'E99']",E99
1091,03-17,16:15:26.148,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950783, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1092,03-17,16:15:26.149,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1093,03-17,16:15:26.149,2227,2227,I,PhoneStatusBar,suspendAutohide,"['1092', 'suspendautohide', [...], 'E87']",E87
1094,03-17,16:15:26.153,1702,27353,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'true', 'canceled', 'false']",E7
1095,03-17,16:15:26.153,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1096,03-17,16:15:26.153,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950787, event=1, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1097,03-17,16:15:26.154,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1098,03-17,16:15:26.248,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,"['1097', 'resumesuspendedautohide', [...], 'E88']",E88
1099,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1100,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1101,03-17,16:15:26.252,1702,2618,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'false', 'canceled', 'false']",E8
1102,03-17,16:15:26.252,1702,2618,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1103,03-17,16:15:26.253,2227,2318,V,AudioManager,querySoundEffectsEnabled...,"['1102', 'querysoundeffectsenabled...', [...], 'E89']",E89
1104,03-17,16:15:26.272,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950909, event=0, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1105,03-17,16:15:26.273,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1106,03-17,16:15:26.277,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false","['animatecollapsepanels', 'flags=0', 'force=false', 'delayed=false', 'mexpandedvisible=false']",E58
1107,03-17,16:15:26.277,2227,2227,I,PanelView,closeQs,"['1106', 'closeqs', [...], 'E97']",E97
1108,03-17,16:15:26.278,2227,2227,I,PanelView,cancelPeek: false,"['cancelpeek', 'false']",E125
1109,03-17,16:15:26.278,2227,2227,I,PanelView,instantCollapse,"['1108', 'instantcollapse', [...], 'E98']",E98
1110,03-17,16:15:26.278,2227,2227,I,PanelView,cancelPeek: false,"['cancelpeek', 'false']",E125
1111,03-17,16:15:26.295,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1110', 'setlightson', [...], 'E95']",E95
1112,03-17,16:15:26.296,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1113,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702","['acquire', 'lock=189667585', 'flags=0x1', 'tag=""*launch*""', 'name=android', ' <*>', 'uid=1000', 'pid=1702']",E69
1114,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1115,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","['acquiring', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E143
1116,03-17,16:15:26.304,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1115', 'setlightson', [...], 'E95']",E95
1117,03-17,16:15:26.304,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1118,03-17,16:15:26.317,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1117', 'setlightson', [...], 'E95']",E95
1119,03-17,16:15:26.317,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1120,03-17,16:15:26.328,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1119', 'setlightson', [...], 'E95']",E95
1121,03-17,16:15:26.328,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1122,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1123,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1124,03-17,16:15:26.375,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1125,03-17,16:15:26.376,1702,14640,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]","['taking', 'screenshot', 'from', 'surface', 'with', 'crop', '[rect]', 'width', '[432]', 'height', '[696]', 'minlayer', ' <*>', 'maxlayer', ' <*>', 'inrotation', '[false]', 'rot', '[0]']",E173
1126,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout begin,"['the', 'change', 'in', 'focus', 'caused', 'us', 'to', 'need', 'to', 'do', 'a', 'layout', 'begin']",E174
1127,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout end,"['the', 'change', 'in', 'focus', 'caused', 'us', 'to', 'need', 'to', 'do', 'a', 'layout', 'end']",E175
1128,03-17,16:15:26.466,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1129,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,cancelAutohide,"['1128', 'cancelautohide', [...], 'E86']",E86
1130,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708","['notifyuivisibilitychanged', ' <*>', ' <*>']",E26
1131,03-17,16:15:26.475,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
1132,03-17,16:15:26.475,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
1133,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg=0x10804000', 'cmp=com.android.systemui/.recents.recentsactivity', 'bnds=[264', '444][920', '908]', '}']",E12
1134,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'act=android.intent.action.main', 'flg=0x10840000', 'cmp=com.android.incallui/.incallactivity', '}']",E83
1135,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', ' <*>', ' <*>', '}']",E9
1136,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', ' <*>', ' <*>', '}']",E9
1137,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'act=com.android.contacts.action.choose', 'sub', 'dat=tel', 'xxxxxxxxxxx', 'flg=0x10808000', 'cmp=com.android.contacts/.choosesubactivity', '}']",E176
1138,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'act=android.intent.action.view', 'dat=file', '///storage/emulated/0/tencent/qqfile', 'recv/b.apk', 'typ=application/vnd.android.package-archive', 'flg=0x10800000', 'cmp=com.android.packageinstaller/.packageinstalleractivity', '}']",E170
1139,03-17,16:15:26.530,1702,2639,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","['getrecenttasks', ' <*>', 'flags=62', 'totaltasks=46']",E152
1140,03-17,16:15:26.531,1702,2639,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},"['getrecenttasks', ' <*>']",E131
1141,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg=0x10804000', 'cmp=com.android.systemui/.recents.recentsactivity', 'bnds=[264', '444][920', '908]', '}']",E12
