['0', 'proxy.cse.cuhk.edu.hk:5070', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https', [' <*>', 'open', 'through', 'proxy', 'proxy.cse.cuhk.edu.hk:5070', 'https'], 'E0']
['122', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1248', 'bytes', 'sent', '334', 'bytes', 'received', 'lifetime', '00:20', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['124', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1682', 'bytes', 'sent', '472', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['127', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2473', 'bytes', 'sent', '1926', 'bytes', 'received', 'lifetime', '00:20', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['128', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1293', 'bytes', 'sent', '2459', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['129', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1293', 'bytes', 'sent', '2460', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['131', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1293', 'bytes', 'sent', '2440', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['132', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1133', 'bytes', 'sent', '3274', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['137', 'proxy.cse.cuhk.edu.hk:5070', 'close', '489', 'bytes', 'sent', '566', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['138', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1372', 'bytes', 'sent', '1224', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['148', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['151', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1198', 'bytes', 'sent', '344', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['152', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:19', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['153', 'proxy.cse.cuhk.edu.hk:5070', 'close', '303', 'bytes', 'sent', '275', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['154', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1180', 'bytes', 'sent', '421', 'bytes', 'received', 'lifetime', '02:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['155', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2437', 'bytes', 'sent', '842', 'bytes', 'received', 'lifetime', '02:04', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['156', 'proxy.cse.cuhk.edu.hk:5070', 'close', '952', 'bytes', 'sent', '782', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['157', 'proxy.cse.cuhk.edu.hk:5070', 'close', '301', 'bytes', 'sent', '278', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['158', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1853', 'bytes', 'sent', '4179', 'bytes', 'received', 'lifetime', '02:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['159', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1166', 'bytes', 'sent', '336', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['160', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1180', 'bytes', 'sent', '337', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['161', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2035', 'bytes', 'sent', '469', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['162', 'proxy.cse.cuhk.edu.hk:5070', 'close', '3690', 'bytes', 'sent', '1306', 'bytes', 'received', 'lifetime', '02:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['172', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1325', 'bytes', 'sent', '511', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['176', 'proxy.cse.cuhk.edu.hk:5070', 'close', '896', 'bytes', 'sent', '375', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['178', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['183', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1248', 'bytes', 'sent', '331', 'bytes', 'received', 'lifetime', '00:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['185', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:17', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['187', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1166', 'bytes', 'sent', '363', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['191', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2455', 'bytes', 'sent', '727', 'bytes', 'received', 'lifetime', '00:43', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['194', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['197', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1292', 'bytes', 'sent', '2457', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['198', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['201', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1292', 'bytes', 'sent', '1500', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['202', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1292', 'bytes', 'sent', '1490', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['204', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1292', 'bytes', 'sent', '429', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['205', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1285', 'bytes', 'sent', '1490', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['207', 'proxy.cse.cuhk.edu.hk:5070', 'close', '3637', 'bytes', 'sent', '1432', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['213', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['219', 'proxy.cse.cuhk.edu.hk:5070', 'close', '939', 'bytes', 'sent', '4231', 'bytes', 'received', 'lifetime', '02:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['220', 'proxy.cse.cuhk.edu.hk:5070', 'close', '469', 'bytes', 'sent', '1617', 'bytes', 'received', 'lifetime', '02:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['221', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2636', 'bytes', 'sent', '2279', 'bytes', 'received', 'lifetime', '01:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['222', 'proxy.cse.cuhk.edu.hk:5070', 'close', '435', 'bytes', 'sent', '353', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['223', 'proxy.cse.cuhk.edu.hk:5070', 'close', '451', 'bytes', 'sent', '353', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['227', 'proxy.cse.cuhk.edu.hk:5070', 'close', '3684', 'bytes', 'sent', '8009', 'bytes', 'received', 'lifetime', '02:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['228', 'proxy.cse.cuhk.edu.hk:5070', 'close', '946', 'bytes', 'sent', '783', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['229', 'proxy.cse.cuhk.edu.hk:5070', 'close', '946', 'bytes', 'sent', '783', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['233', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2818', 'bytes', 'sent', '1460', 'bytes', 'received', 'lifetime', '01:52', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['234', 'proxy.cse.cuhk.edu.hk:5070', 'close', '16493', 'bytes', 'sent', '315731', 'bytes', 'received', 'lifetime', '02:37', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['235', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1769', 'bytes', 'sent', '61234', 'bytes', 'received', 'lifetime', '00:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['236', 'proxy.cse.cuhk.edu.hk:5070', 'close', '791', 'bytes', 'sent', '778', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['238', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1578', 'bytes', 'sent', '392726', 'bytes', 'received', 'lifetime', '00:31', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['240', 'proxy.cse.cuhk.edu.hk:5070', 'close', '809', 'bytes', 'sent', '186', 'bytes', 'received', 'lifetime', '00:06', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['244', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2933', 'bytes', 'sent', '11721005', 'bytes', 'received', 'lifetime', '02:48', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['245', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1432', 'bytes', 'sent', '44376', 'bytes', 'received', 'lifetime', '00:31', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['247', 'proxy.cse.cuhk.edu.hk:5070', 'close', '451', 'bytes', 'sent', '353', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['248', 'get.sogou.com:80', 'close', '859', 'bytes', 'sent', '316', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['249', 'proxy.cse.cuhk.edu.hk:5070', 'close', '35850', 'bytes', 'sent', '13903', 'bytes', 'received', 'lifetime', '04:12', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['251', 'tcpconn.tencent.com:80', 'close', '133', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['254', 'get.sogou.com:80', 'close', '651', 'bytes', 'sent', '346', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['258', 'get.sogou.com:80', 'close', '651', 'bytes', 'sent', '346', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['259', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1237', 'bytes', 'sent', '676064', 'bytes', 'received', 'lifetime', '00:07', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['262', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1222', 'bytes', 'sent', '604', 'bytes', 'received', 'lifetime', '00:38', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['263', 'proxy.cse.cuhk.edu.hk:5070', 'close', '3553', 'bytes', 'sent', '71424', 'bytes', 'received', 'lifetime', '01:34', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['264', 'proxy.cse.cuhk.edu.hk:5070', 'close', '3585', 'bytes', 'sent', '56498', 'bytes', 'received', 'lifetime', '01:57', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['265', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2636', 'bytes', 'sent', '2279', 'bytes', 'received', 'lifetime', '01:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['267', 'proxy.cse.cuhk.edu.hk:5070', 'close', '745', 'bytes', 'sent', '4661', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['269', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1840', 'bytes', 'sent', '1212', 'bytes', 'received', 'lifetime', '03:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['270', 'proxy.cse.cuhk.edu.hk:5070', 'close', '18242', 'bytes', 'sent', '10525', 'bytes', 'received', 'lifetime', '02:58', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['272', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1396', 'bytes', 'sent', '5669', 'bytes', 'received', 'lifetime', '00:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['273', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2087', 'bytes', 'sent', '4643', 'bytes', 'received', 'lifetime', '00:20', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['274', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2123', 'bytes', 'sent', '11355', 'bytes', 'received', 'lifetime', '04:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['275', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2034', 'bytes', 'sent', '4206', 'bytes', 'received', 'lifetime', '00:39', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['277', 'proxy.cse.cuhk.edu.hk:5070', 'close', '18965', 'bytes', 'sent', '9771', 'bytes', 'received', 'lifetime', '02:05', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['278', 'proxy.cse.cuhk.edu.hk:5070', 'close', '14623', 'bytes', 'sent', '124877', 'bytes', 'received', 'lifetime', '02:41', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['280', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2717', 'bytes', 'sent', '1911', 'bytes', 'received', 'lifetime', '04:50', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['281', 'proxy.cse.cuhk.edu.hk:5070', 'close', '451', 'bytes', 'sent', '353', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['283', 'proxy.cse.cuhk.edu.hk:5070', 'close', '451', 'bytes', 'sent', '353', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['285', 'proxy.cse.cuhk.edu.hk:5070', 'close', '397', 'bytes', 'sent', '3558', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['286', 'proxy.cse.cuhk.edu.hk:5070', 'close', '519', 'bytes', 'sent', '313', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['289', 'proxy.cse.cuhk.edu.hk:5070', 'close', '415', 'bytes', 'sent', '599', 'bytes', 'received', 'lifetime', '00:04', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['290', 'proxy.cse.cuhk.edu.hk:5070', 'close', '5248', 'bytes', 'sent', '1114', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['294', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1006', 'bytes', 'sent', '6198', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['295', 'proxy.cse.cuhk.edu.hk:5070', 'close', '811', 'bytes', 'sent', '186', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['297', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['298', 'proxy.cse.cuhk.edu.hk:5070', 'close', '811', 'bytes', 'sent', '186', 'bytes', 'received', 'lifetime', '00:02', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['301', 'proxy.cse.cuhk.edu.hk:5070', 'close', '860', 'bytes', 'sent', '3314', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['303', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1986', 'bytes', 'sent', '1180', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['306', 'proxy.cse.cuhk.edu.hk:5070', 'close', '463', 'bytes', 'sent', '426', 'bytes', 'received', 'lifetime', '00:09', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['307', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1060', 'bytes', 'sent', '358', 'bytes', 'received', 'lifetime', '00:11', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['309', 'proxy.cse.cuhk.edu.hk:5070', 'close', '592', 'bytes', 'sent', '4760', 'bytes', 'received', 'lifetime', '00:16', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['310', 'proxy.cse.cuhk.edu.hk:5070', 'close', '592', 'bytes', 'sent', '4760', 'bytes', 'received', 'lifetime', '00:16', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['311', 'proxy.cse.cuhk.edu.hk:5070', 'close', '435', 'bytes', 'sent', '353', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['312', 'proxy.cse.cuhk.edu.hk:5070', 'close', '2800', 'bytes', 'sent', '17757', 'bytes', 'received', 'lifetime', '01:07', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['314', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1457', 'bytes', 'sent', '5146', 'bytes', 'received', 'lifetime', '00:10', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['315', 'proxy.cse.cuhk.edu.hk:5070', 'close', '494', 'bytes', 'sent', '2218', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['319', 'proxy.cse.cuhk.edu.hk:5070', 'close', '4567', 'bytes', 'sent', '1432', 'bytes', 'received', 'lifetime', '00:29', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['322', 'proxy.cse.cuhk.edu.hk:5070', 'close', '492', 'bytes', 'sent', '2898', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['323', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['328', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:00', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['329', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['330', 'proxy.cse.cuhk.edu.hk:5070', 'close', '0', 'bytes', 'sent', '0', 'bytes', 'received', 'lifetime', '00:03', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['334', 'proxy.cse.cuhk.edu.hk:5070', 'close', '1736', 'bytes', 'sent', '48536', 'bytes', 'received', 'lifetime', '00:01', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
['335', 'proxy.cse.cuhk.edu.hk:5070', 'close', '793', 'bytes', 'sent', '180', 'bytes', 'received', 'lifetime', '00:20', [' <*>', 'close', ' <*>', 'bytes', 'sent', ' <*>', 'bytes', 'received', 'lifetime', ' <*>'], 'E2']
