['0', 'workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties', ['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties'], 'E0']
['254', 'jk2_init()', 'found', 'child', '32467', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['255', 'jk2_init()', 'found', 'child', '32464', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['256', 'jk2_init()', 'found', 'child', '32465', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['257', 'jk2_init()', 'found', 'child', '32466', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['258', 'jk2_init()', 'found', 'child', '32457', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['265', 'jk2_init()', 'found', 'child', '32475', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['266', 'jk2_init()', 'found', 'child', '32478', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['267', 'jk2_init()', 'found', 'child', '32477', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['268', 'jk2_init()', 'found', 'child', '32479', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['269', 'jk2_init()', 'found', 'child', '32480', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['270', 'jk2_init()', 'found', 'child', '32476', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['281', 'jk2_init()', 'found', 'child', '32483', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['284', 'jk2_init()', 'found', 'child', '32507', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['287', 'jk2_init()', 'found', 'child', '32529', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['288', 'jk2_init()', 'found', 'child', '32528', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['293', 'jk2_init()', 'found', 'child', '32548', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['294', 'jk2_init()', 'found', 'child', '32546', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['295', 'jk2_init()', 'found', 'child', '32547', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['302', 'jk2_init()', 'found', 'child', '32549', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['303', 'jk2_init()', 'found', 'child', '32550', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['308', 'jk2_init()', 'found', 'child', '32551', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['309', 'jk2_init()', 'found', 'child', '32552', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['311', 'jk2_init()', 'found', 'child', '32554', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['313', 'jk2_init()', 'found', 'child', '32553', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['320', 'jk2_init()', 'found', 'child', '32556', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['321', 'jk2_init()', 'found', 'child', '32555', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['322', 'jk2_init()', 'found', 'child', '32557', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['328', 'jk2_init()', 'found', 'child', '32558', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['329', 'jk2_init()', 'found', 'child', '32560', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['330', 'jk2_init()', 'found', 'child', '32561', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['331', 'jk2_init()', 'found', 'child', '32563', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['332', 'jk2_init()', 'found', 'child', '32564', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['333', 'jk2_init()', 'found', 'child', '32565', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['334', 'jk2_init()', 'found', 'child', '32575', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['335', 'jk2_init()', 'found', 'child', '32576', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['336', 'jk2_init()', 'found', 'child', '32569', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['337', 'jk2_init()', 'found', 'child', '32572', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['338', 'jk2_init()', 'found', 'child', '32577', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['342', 'jk2_init()', 'found', 'child', '32578', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['343', 'jk2_init()', 'found', 'child', '32580', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['344', 'jk2_init()', 'found', 'child', '32581', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['345', 'jk2_init()', 'found', 'child', '32579', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['350', 'jk2_init()', 'found', 'child', '32582', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['351', 'jk2_init()', 'found', 'child', '32584', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['352', 'jk2_init()', 'found', 'child', '32583', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['359', 'jk2_init()', 'found', 'child', '32585', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['360', 'jk2_init()', 'found', 'child', '32587', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['361', 'jk2_init()', 'found', 'child', '32586', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['362', 'jk2_init()', 'found', 'child', '32588', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['367', 'jk2_init()', 'found', 'child', '32592', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['368', 'jk2_init()', 'found', 'child', '32591', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['369', 'jk2_init()', 'found', 'child', '32594', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['370', 'jk2_init()', 'found', 'child', '32593', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['371', 'jk2_init()', 'found', 'child', '32597', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['372', 'jk2_init()', 'found', 'child', '32600', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['373', 'jk2_init()', 'found', 'child', '32601', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['376', 'jk2_init()', 'found', 'child', '32605', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['377', 'jk2_init()', 'found', 'child', '32604', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['378', 'jk2_init()', 'found', 'child', '32622', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['379', 'jk2_init()', 'found', 'child', '32623', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['380', 'jk2_init()', 'found', 'child', '32624', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['381', 'jk2_init()', 'found', 'child', '32621', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['390', 'jk2_init()', 'found', 'child', '32626', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['393', 'jk2_init()', 'found', 'child', '32627', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['394', 'jk2_init()', 'found', 'child', '32628', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['399', 'jk2_init()', 'found', 'child', '32630', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['400', 'jk2_init()', 'found', 'child', '32629', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['405', 'jk2_init()', 'found', 'child', '32633', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['406', 'jk2_init()', 'found', 'child', '32634', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['407', 'jk2_init()', 'found', 'child', '32632', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['410', 'jk2_init()', 'found', 'child', '32636', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['411', 'jk2_init()', 'found', 'child', '32637', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['412', 'jk2_init()', 'found', 'child', '32638', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['413', 'jk2_init()', 'found', 'child', '32640', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['414', 'jk2_init()', 'found', 'child', '32641', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['415', 'jk2_init()', 'found', 'child', '32642', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['416', 'jk2_init()', 'found', 'child', '32646', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['417', 'jk2_init()', 'found', 'child', '32648', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['418', 'jk2_init()', 'found', 'child', '32652', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['419', 'jk2_init()', 'found', 'child', '32649', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['420', 'jk2_init()', 'found', 'child', '32651', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['421', 'jk2_init()', 'found', 'child', '32650', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['428', 'jk2_init()', 'found', 'child', '32660', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['429', 'jk2_init()', 'found', 'child', '32658', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['430', 'jk2_init()', 'found', 'child', '32659', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['431', 'jk2_init()', 'found', 'child', '32657', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['434', 'jk2_init()', 'found', 'child', '32663', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['435', 'jk2_init()', 'found', 'child', '32664', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['436', 'jk2_init()', 'found', 'child', '32670', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['437', 'jk2_init()', 'found', 'child', '32667', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['438', 'jk2_init()', 'found', 'child', '32668', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['439', 'jk2_init()', 'found', 'child', '32669', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['440', 'jk2_init()', 'found', 'child', '32671', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['451', 'jk2_init()', 'found', 'child', '32674', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['452', 'jk2_init()', 'found', 'child', '32672', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['453', 'jk2_init()', 'found', 'child', '32673', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['454', 'jk2_init()', 'found', 'child', '32675', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['461', 'jk2_init()', 'found', 'child', '32677', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['462', 'jk2_init()', 'found', 'child', '32676', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['463', 'jk2_init()', 'found', 'child', '32678', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['464', 'jk2_init()', 'found', 'child', '32679', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['465', 'jk2_init()', 'found', 'child', '32680', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['466', 'jk2_init()', 'found', 'child', '32681', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['467', 'jk2_init()', 'found', 'child', '32682', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['474', 'jk2_init()', 'found', 'child', '32683', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['475', 'jk2_init()', 'found', 'child', '32685', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['476', 'jk2_init()', 'found', 'child', '32688', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['477', 'jk2_init()', 'found', 'child', '32695', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['478', 'jk2_init()', 'found', 'child', '32696', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['479', 'jk2_init()', 'found', 'child', '32701', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['480', 'jk2_init()', 'found', 'child', '32702', 'in', 'scoreboard', 'slot', '11', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['481', 'jk2_init()', 'found', 'child', '32711', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['482', 'jk2_init()', 'found', 'child', '32708', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['483', 'jk2_init()', 'found', 'child', '32710', 'in', 'scoreboard', 'slot', '9', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['484', 'jk2_init()', 'found', 'child', '32709', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['485', 'jk2_init()', 'found', 'child', '32712', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['496', 'jk2_init()', 'found', 'child', '32713', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['497', 'jk2_init()', 'found', 'child', '32717', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['498', 'jk2_init()', 'found', 'child', '32720', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['499', 'jk2_init()', 'found', 'child', '32726', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['500', 'jk2_init()', 'found', 'child', '32730', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['501', 'jk2_init()', 'found', 'child', '32729', 'in', 'scoreboard', 'slot', '6', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['502', 'jk2_init()', 'found', 'child', '32731', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['503', 'jk2_init()', 'found', 'child', '32739', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['504', 'jk2_init()', 'found', 'child', '32740', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['505', 'jk2_init()', 'found', 'child', '32742', 'in', 'scoreboard', 'slot', '10', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['506', 'jk2_init()', 'found', 'child', '32758', 'in', 'scoreboard', 'slot', '7', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
['507', 'jk2_init()', 'found', 'child', '32755', 'in', 'scoreboard', 'slot', '8', ['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>'], 'E3']
